# {'model': 'gpt2', 'layer': 5, 'hook': 'transformer.h[5].mlp.act', 'm': 3072, 'vocab': 50257, 'device': 'cuda'}
neuron	bos_act	exp_wins	imp_r_wins	imp_i_wins	exp_max	imp_max_all	imp_max_last
2309	0.313059	0	0	0	0.328158	0.405122	0.405122
2310	0.073910	0	0	0	0.091597	1.587329	1.587329
2311	-0.134454	0	0	0	-0.127716	0.636698	0.636698
2312	-0.015400	0	0	0	-0.013558	2.743057	2.743057
2313	0.668579	0	0	0	0.738154	0.713526	0.713526
2314	-0.030356	0	0	0	-0.028572	0.540462	0.540462
2315	-0.000103	0	0	0	-0.000067	0.333764	0.333764
2316	-0.036628	0	0	0	-0.034291	2.391880	2.391880
2317	-0.011830	0	0	0	-0.010230	-0.000904	-0.000904
2318	-0.058356	0	0	0	-0.053987	1.662862	1.662862
2319	-0.003405	0	2	2	-0.002739	3.031922	3.031922
2320	-0.132958	0	0	0	-0.130463	0.749064	0.749064
2321	-0.160460	0	0	0	-0.159682	2.181857	2.181857
2322	0.104046	0	0	0	0.114515	2.123546	2.123546
2323	-0.079941	0	0	0	-0.077485	1.970597	1.970597
2324	0.519964	0	0	0	0.556076	0.912080	0.912080
2325	0.160035	0	0	0	0.166427	1.172132	1.172132
2326	-0.030245	0	0	0	-0.027933	0.685813	0.685813
2327	0.287639	0	0	0	0.304058	1.689635	1.689635
2328	-0.021362	0	0	0	-0.006157	1.348700	1.348700
2329	-0.081015	0	0	0	-0.074511	2.509664	2.509664
2330	-0.001969	0	16	17	-0.001636	3.529005	3.529005
2331	-0.034303	0	3	3	-0.031381	3.243808	3.243808
2332	0.138139	0	0	0	0.161733	1.811281	1.811281
2333	-0.044512	0	0	0	-0.041114	1.331996	1.331996
2334	-0.095998	0	0	0	-0.092577	2.184488	2.184488
2335	-0.169566	0	0	0	-0.168114	1.018034	1.018034
2336	0.382047	0	0	0	0.396652	0.835152	0.835152
2337	-0.039417	0	0	0	-0.036315	0.922437	0.922437
2338	-0.099848	0	0	0	-0.096213	1.563276	1.563276
2339	-0.150724	0	0	0	-0.147406	2.212367	2.212367
2340	0.494103	0	0	0	0.530613	0.778818	0.778818
2341	0.201070	0	0	0	0.228164	1.024681	1.024681
2342	-0.169512	0	0	0	-0.167896	0.977888	0.977888
2343	-0.109482	0	0	0	-0.104001	2.589159	2.589159
2344	0.493500	0	0	0	0.495295	1.306321	1.306321
2345	-0.076275	0	0	0	-0.070062	1.519441	1.519441
2346	0.001986	0	0	0	0.019442	2.476522	2.476522
2347	0.270669	0	0	0	0.272890	0.596230	0.596230
2348	0.524313	0	0	0	0.533566	1.855174	1.855174
2349	-0.058771	0	0	0	-0.055078	0.584796	0.584796
2350	0.351821	0	0	0	0.375883	0.755536	0.755536
2351	-0.025534	0	10	11	-0.023892	3.165763	3.165763
2352	-0.061857	0	0	0	-0.060371	1.690380	1.690380
2353	-0.034481	0	0	0	-0.031095	1.612758	1.612758
2354	-0.006158	0	0	0	0.014992	1.985464	1.985464
2355	-0.017195	0	0	0	-0.013166	1.390415	1.390415
2356	0.305032	0	0	0	0.327795	1.261393	1.261393
2357	0.009456	0	0	0	0.016948	1.376125	1.376125
2358	-0.000356	0	0	0	-0.000272	0.922563	0.922563
2359	0.020380	0	0	0	0.039285	0.675978	0.675978
2360	-0.006584	0	0	0	-0.005709	1.748240	1.748240
2361	-0.129862	0	0	0	-0.126845	0.365118	0.365118
2362	-0.013195	0	0	0	-0.011238	2.780845	2.780845
2363	-0.000609	0	0	0	-0.000458	1.041890	1.041890
2364	-0.011099	0	0	0	-0.009617	1.889222	1.889222
2365	-0.044586	0	0	0	-0.042002	0.960271	0.960271
2366	-0.010408	0	0	0	-0.008503	1.052972	1.052972
2367	-0.073061	0	0	0	-0.063323	0.597463	0.597463
2368	-0.067445	0	0	0	-0.063719	1.897996	1.897996
2369	-0.065565	0	0	0	-0.061322	0.876538	0.876538
2370	-0.043559	0	0	0	-0.039871	1.325101	1.325101
2371	-0.000066	0	0	0	-0.000048	0.447780	0.447780
2372	0.651464	0	0	0	0.706600	1.357507	1.357507
2373	0.379471	0	1	1	0.406213	2.632421	2.632421
2374	0.301455	0	0	0	0.315434	1.208176	1.208176
2375	-0.057578	0	0	0	-0.055602	1.222046	1.222046
2376	-0.115883	0	0	0	-0.110918	1.416612	1.416612
2377	0.104789	0	0	0	0.119209	0.774447	0.774447
2378	-0.074520	0	1	1	-0.071754	3.081685	3.081685
2379	-0.054649	0	0	0	-0.049986	0.685364	0.685364
2380	-0.092763	0	14	19	-0.090054	2.998400	2.998400
2381	0.514563	0	0	0	0.538418	1.330107	1.330107
2382	-0.000181	0	0	0	-0.000129	2.174067	2.174067
2383	0.127154	0	0	0	0.134463	1.283177	1.283177
2384	0.330366	0	0	0	0.356106	0.916654	0.916654
2385	-0.087290	0	0	0	-0.081375	1.406989	1.406989
2386	0.421320	0	0	0	0.457572	1.242383	1.242383
2387	0.161490	0	0	0	0.172852	0.925313	0.925313
2388	0.635824	0	0	0	0.673857	0.635825	0.467087
2389	0.216696	0	0	0	0.220660	1.583957	1.583957
2390	-0.024938	0	1	1	-0.022949	2.845231	2.845231
2391	0.175119	0	0	0	0.186542	0.933276	0.933276
2392	0.224769	0	0	0	0.235418	1.349911	1.349911
2393	-0.065406	0	0	0	-0.045391	1.511521	1.511521
2394	0.195315	0	0	0	0.211114	1.167411	1.167411
2395	-0.084773	0	0	0	-0.080464	1.031384	1.031384
2396	-0.037458	0	0	0	-0.035871	0.840170	0.840170
2397	0.134942	0	0	0	0.154905	1.410471	1.410471
2398	-0.001839	0	0	0	-0.001565	1.235811	1.235811
2399	-0.010196	0	0	0	-0.009062	0.847879	0.847879
2400	0.300190	0	0	0	0.327005	1.632083	1.632083
2401	0.058982	0	0	0	0.078504	0.479709	0.479709
2402	0.314188	0	0	0	0.320606	0.773323	0.773323
2403	0.327969	0	0	0	0.341300	1.192096	1.192096
2404	-0.044805	0	0	0	-0.041144	1.140544	1.140544
2405	0.207450	0	0	0	0.223099	1.057931	1.057931
2406	-0.067000	0	0	0	-0.059606	0.954494	0.954494
2407	-0.063243	0	0	0	-0.058931	0.847520	0.847520
2408	0.186261	0	0	0	0.206998	1.082920	1.082920
2409	-0.152548	0	0	0	-0.149913	0.812720	0.812720
2410	0.175128	0	0	0	0.185993	1.038577	1.038577
2411	-0.004499	0	0	0	-0.000952	1.068102	1.068102
2412	-0.021855	0	0	0	-0.019537	1.843473	1.843473
2413	0.345140	0	0	0	0.373814	0.610162	0.610162
2414	0.189286	0	0	0	0.200746	0.686334	0.686334
2415	0.045587	0	0	0	0.057663	0.866112	0.866112
2416	-0.005468	0	0	0	-0.004857	2.192162	2.192162
2417	-0.048282	0	0	0	-0.043484	0.757927	0.757927
2418	-0.073085	0	0	0	-0.057914	0.723543	0.723543
2419	-0.106849	0	0	0	-0.101634	0.866258	0.866258
2420	0.156486	0	0	0	0.165357	0.917156	0.917156
2421	0.032597	0	0	0	0.045767	0.767734	0.767734
2422	0.200344	0	0	0	0.211158	1.011302	1.011302
2423	-0.011254	0	0	0	-0.010088	2.435686	2.435686
2424	0.459826	0	0	0	0.470087	1.893033	1.893033
2425	-0.013471	0	0	0	-0.012285	1.085696	1.085696
2426	-0.012071	0	0	0	-0.002454	0.572918	0.572918
2427	0.278759	0	0	0	0.292275	1.980220	1.980220
2428	0.052346	0	0	0	0.065192	0.947401	0.947401
2429	-0.037278	0	0	0	-0.034819	0.485672	0.485672
2430	0.159536	0	0	0	0.170920	0.501893	0.501893
2431	-0.055002	0	0	0	-0.052533	0.736916	0.736916
2432	-0.041936	0	0	0	-0.038936	0.499907	0.499907
2433	0.528131	0	0	0	0.547140	1.562161	1.562161
2434	0.345708	0	0	0	0.379554	0.825652	0.825652
2435	-0.017264	0	0	0	-0.015357	2.366233	2.366233
2436	0.069088	0	0	0	0.096609	0.069089	0.025883
2437	0.252340	0	0	0	0.271691	0.935364	0.935364
2438	0.237968	0	0	0	0.260067	1.355518	1.355518
2439	-0.001478	0	0	0	-0.001087	1.081897	1.081897
2440	0.217403	0	0	0	0.239324	1.617986	1.617986
2441	-0.001556	0	0	0	-0.001265	0.392047	0.392047
2442	-0.081376	0	0	0	-0.071294	1.185609	1.185609
2443	-0.002652	0	0	0	-0.002340	1.462691	1.462691
2444	0.442068	0	0	0	0.458112	1.210989	1.210989
2445	0.255531	0	0	0	0.281228	1.655733	1.655733
2446	-0.022826	0	0	0	-0.020342	1.513574	1.513574
2447	-0.110962	0	6	8	-0.107880	2.665089	2.665089
2448	-0.086625	0	0	0	-0.076276	2.541318	2.541318
2449	0.126208	0	0	0	0.135234	1.544419	1.544419
2450	0.143370	0	0	0	0.159494	1.537718	1.537718
2451	-0.001851	0	0	0	-0.001542	0.821573	0.821573
2452	-0.046876	0	0	0	-0.045363	0.162540	0.162540
2453	0.228597	0	0	0	0.239519	1.357569	1.357569
2454	-0.022907	0	1	1	-0.020231	2.488871	2.488871
2455	0.444559	0	0	0	0.465752	1.012485	1.012485
2456	0.541835	0	0	0	0.576993	0.900634	0.900634
2457	0.368667	0	0	0	0.381083	1.335064	1.335064
2458	0.347375	0	0	0	0.362523	1.281453	1.281453
2459	-0.065938	0	0	0	-0.063531	2.488499	2.488499
2460	0.413934	0	0	0	0.445403	1.045211	1.045211
2461	0.252722	0	0	0	0.278398	1.161511	1.161511
2462	-0.010484	0	0	0	-0.009045	0.386207	0.386207
2463	-0.005651	0	4	5	-0.004972	2.932446	2.932446
2464	-0.056322	0	0	0	-0.046463	1.221865	1.221865
2465	-0.154230	0	0	0	-0.151546	0.262818	0.262818
2466	-0.045495	0	0	0	-0.042231	1.148848	1.148848
2467	-0.013564	0	11	11	-0.011494	3.898370	3.898370
2468	-0.005680	0	0	0	-0.004884	0.391718	0.391718
2469	-0.003293	0	0	0	-0.002926	1.939420	1.939420
2470	-0.071171	0	0	0	-0.069166	1.443142	1.443142
2471	0.526920	0	0	0	0.567945	2.120171	2.120171
2472	0.045728	0	0	0	0.056151	1.102914	1.102914
2473	0.495723	0	0	0	0.523116	0.872068	0.872068
2474	-0.048970	0	0	0	-0.045958	1.567014	1.567014
2475	-0.025746	0	0	0	-0.025397	0.559258	0.559258
2476	-0.068805	0	1	1	-0.065759	2.497172	2.497172
2477	-0.108241	0	0	0	-0.104533	0.399962	0.399962
2478	-0.038785	0	0	0	-0.036546	0.652748	0.652748
2479	0.648561	0	0	0	0.704670	1.498980	1.498980
2480	0.257128	0	0	0	0.271640	0.718410	0.718410
2481	-0.085318	0	0	0	-0.081613	2.189450	2.189450
2482	0.412833	0	0	0	0.451884	2.440308	2.440308
2483	-0.029688	0	0	0	-0.026541	0.875411	0.875411
2484	0.212250	0	0	0	0.237895	1.840585	1.840585
2485	0.148174	0	0	0	0.157248	1.315675	1.315675
2486	-0.012453	0	0	0	-0.011050	0.672887	0.672887
2487	-0.139328	0	0	0	-0.134431	1.074701	1.074701
2488	-0.094323	0	0	0	-0.090941	1.097559	1.097559
2489	0.422799	0	0	0	0.446297	2.657690	2.657690
2490	0.132044	0	0	0	0.138920	1.510345	1.510345
2491	-0.078272	0	0	0	-0.075717	0.087097	0.087097
2492	0.295561	0	0	0	0.314803	2.153416	2.153416
2493	0.624218	0	0	0	0.668795	0.991826	0.991826
2494	0.191861	0	0	0	0.202030	0.825932	0.825932
2495	0.234525	0	0	0	0.238000	1.823466	1.823466
2496	-0.003279	0	0	0	-0.002778	0.268616	0.268616
2497	0.353931	0	0	0	0.383002	0.687216	0.687216
2498	-0.056661	0	0	0	-0.055183	1.495090	1.495090
2499	-0.040788	0	0	0	-0.037953	2.221472	2.221472
2500	-0.095651	0	0	0	-0.090441	1.328453	1.328453
2501	-0.023397	0	0	0	-0.020728	0.392696	0.392696
2502	-0.003219	0	0	0	-0.002855	0.799029	0.799029
2503	-0.099682	0	0	0	-0.086200	1.905048	1.905048
2504	0.222797	0	0	0	0.233718	0.694333	0.694333
2505	-0.033877	0	0	0	-0.032125	0.335515	0.335515
2506	-0.169251	0	0	0	-0.168390	1.643102	1.643102
2507	-0.000662	0	0	0	0.008774	1.375957	1.375957
2508	-0.159911	0	0	0	-0.156937	1.579007	1.579007
2509	0.278726	0	0	0	0.296577	0.628341	0.628341
2510	0.338469	0	0	0	0.360227	1.819966	1.819966
2511	0.142625	0	0	0	0.154331	0.664567	0.664567
2512	-0.034438	0	0	0	-0.031894	2.089045	2.089045
2513	-0.138137	0	0	0	-0.129167	2.085059	2.085059
2514	-0.032430	0	0	0	-0.031098	1.493989	1.493989
2515	-0.159390	0	0	0	-0.156739	0.621931	0.621931
2516	-0.036793	0	0	0	-0.032406	0.962999	0.962999
2517	0.002200	0	0	0	0.016488	0.957888	0.957888
2518	-0.004208	0	0	0	0.006293	1.259054	1.259054
2519	-0.137127	0	0	0	-0.133877	0.208001	0.208001
2520	-0.007570	0	0	0	-0.006307	0.759965	0.759965
2521	-0.030819	0	0	0	-0.028078	1.391759	1.391759
2522	-0.042854	0	0	0	-0.040047	1.518593	1.518593
2523	0.534496	0	0	0	0.556588	0.904665	0.904665
2524	-0.008594	0	4	4	-0.007710	3.456592	3.456592
2525	-0.159918	0	0	0	-0.157849	1.196917	1.196917
2526	-0.094195	0	0	0	-0.091246	-0.000791	-0.000791
2527	0.254028	0	0	0	0.263144	0.942213	0.942213
2528	-0.011079	0	0	0	-0.010205	0.993470	0.993470
2529	0.008090	0	0	0	0.017470	1.192079	1.192079
2530	-0.036922	0	0	0	-0.027119	0.903366	0.903366
2531	0.530104	0	0	0	0.574892	1.140779	1.140779
2532	-0.019835	0	0	0	-0.017582	1.124109	1.124109
2533	0.219239	0	0	0	0.231174	1.180217	1.180217
2534	-0.135252	0	0	0	-0.131973	2.237153	2.237153
2535	0.314333	0	0	0	0.331527	0.612430	0.612430
2536	-0.046006	0	0	0	-0.042936	0.662330	0.662330
2537	-0.022908	0	0	0	-0.014369	1.267752	1.267752
2538	-0.060552	0	0	0	-0.058404	2.446164	2.446164
2539	-0.168194	0	0	0	-0.166141	1.393031	1.393031
2540	0.091721	0	0	0	0.100321	0.767016	0.767016
2541	-0.128331	0	0	0	-0.121658	1.071261	1.071261
2542	-0.000339	0	0	0	-0.000259	1.904862	1.904862
2543	-0.025135	0	0	0	-0.022775	0.826652	0.826652
2544	-0.141022	0	0	0	-0.141022	0.881128	0.881128
2545	0.233370	0	0	0	0.253204	0.837209	0.837209
2546	-0.075608	0	0	0	-0.071721	1.603435	1.603435
2547	0.134061	0	0	0	0.154463	1.411529	1.411529
2548	-0.078570	0	0	0	-0.074640	1.754011	1.754011
2549	-0.060081	0	0	0	-0.058428	2.241188	2.241188
2550	0.318155	0	0	0	0.342276	1.369712	1.369712
2551	0.350677	0	5	6	0.370720	3.603674	3.603674
2552	-0.053473	0	0	0	-0.050621	2.433789	2.433789
2553	-0.092885	0	0	0	-0.088828	2.015471	2.015471
2554	0.452167	0	0	0	0.480870	1.463841	1.463841
2555	0.219764	0	0	0	0.240667	1.416896	1.416896
2556	-0.118568	0	1	1	-0.115649	2.623837	2.623837
2557	0.229495	0	0	0	0.241556	1.900146	1.900146
2558	-0.053351	0	0	0	-0.049794	1.802960	1.802960
2559	0.468435	0	0	0	0.498432	0.854912	0.854912
2560	-0.012391	0	0	0	-0.010488	1.579144	1.579144
2561	-0.042655	0	0	0	-0.039471	0.301569	0.301569
2562	-0.024315	0	0	0	-0.021621	1.998200	1.998200
2563	-0.018626	0	0	0	-0.005825	1.110934	1.110934
2564	0.014739	0	0	0	0.026091	1.241533	1.241533
2565	-0.090184	0	0	0	-0.086014	1.165738	1.165738
2566	-0.012175	0	0	0	-0.010909	-0.012175	-0.020521
2567	0.220817	0	0	0	0.237945	0.253691	0.253691
2568	0.456582	0	0	0	0.482858	0.819564	0.819564
2569	-0.044628	0	0	0	-0.042698	2.192215	2.192215
2570	0.291869	0	0	0	0.303349	0.872155	0.872155
2571	-0.032465	0	0	0	-0.029362	1.607856	1.607856
2572	0.072116	0	0	0	0.078538	1.804217	1.804217
2573	-0.067410	0	0	0	-0.064602	1.941059	1.941059
2574	-0.040859	0	0	0	-0.037153	0.131230	0.131230
2575	-0.034669	0	0	0	-0.031678	2.312691	2.312691
2576	0.217370	0	0	0	0.244620	1.799299	1.799299
2577	-0.073836	0	1	1	-0.070234	2.988142	2.988142
2578	-0.011591	0	0	0	0.002973	0.911898	0.911898
2579	-0.115675	0	0	0	-0.112995	-0.005676	-0.005676
2580	-0.035718	0	0	0	-0.031552	2.665160	2.665160
2581	-0.133952	0	0	0	-0.131133	2.073321	2.073321
2582	0.192139	0	0	0	0.201031	1.192272	1.192272
2583	0.002545	0	0	0	0.016174	0.664242	0.664242
2584	-0.070635	0	0	0	-0.068800	0.798575	0.798575
2585	-0.141345	0	0	0	-0.138004	1.146530	1.146530
2586	0.048103	0	0	0	0.061611	0.092582	0.092582
2587	0.340132	0	0	0	0.358675	0.941415	0.941415
2588	0.202324	0	0	0	0.204270	2.178186	2.178186
2589	-0.026715	0	0	0	-0.024083	1.394918	1.394918
2590	0.614303	0	0	0	0.642362	2.164190	2.164190
2591	0.333593	0	0	0	0.355042	0.925480	0.925480
2592	0.051502	0	0	0	0.059774	1.263768	1.263768
2593	-0.009269	0	0	0	-0.008062	0.979747	0.979747
2594	-0.013599	0	0	0	-0.011979	2.214742	2.214742
2595	-0.043279	0	0	0	-0.040731	1.822199	1.822199
2596	0.242377	0	0	0	0.256243	0.889904	0.889904
2597	0.285227	0	0	0	0.300543	1.193226	1.193226
2598	-0.101204	0	0	0	-0.099476	2.490220	2.490220
2599	0.619958	0	0	0	0.657571	0.619958	0.065605
2600	-0.041911	0	1	1	-0.038561	2.909107	2.909107
2601	0.559109	0	0	0	0.600494	1.696343	1.696343
2602	0.387375	0	0	0	0.429225	2.088381	2.088381
2603	-0.076668	0	0	0	-0.073589	0.541316	0.541316
2604	0.248214	0	0	0	0.266992	0.248214	0.137580
2605	-0.121085	0	0	0	-0.115130	0.659394	0.659394
2606	0.451553	0	0	0	0.469951	0.451553	0.099787
2607	0.537004	0	0	0	0.576336	0.537005	0.447012
2608	-0.044035	0	0	0	-0.039769	1.938784	1.938784
2609	-0.033302	0	0	0	-0.031437	0.744251	0.744251
2610	0.085277	0	0	0	0.103362	1.148646	1.148646
2611	0.206207	0	0	0	0.206207	2.138927	2.138927
2612	0.048023	0	0	0	0.069929	1.011128	1.011128
2613	-0.069037	0	0	0	-0.064558	1.797959	1.797959
2614	-0.017827	0	2	3	-0.015978	2.849720	2.849720
2615	0.074985	0	0	0	0.092431	0.710499	0.710499
2616	0.168600	0	0	0	0.192711	1.604566	1.604566
2617	0.455539	0	0	0	0.488906	1.218403	1.218403
2618	0.163272	0	0	0	0.167046	1.274359	1.274359
2619	-0.039021	0	0	0	-0.029341	0.856935	0.856935
2620	-0.001129	0	0	0	0.006661	0.952174	0.952174
2621	-0.003584	0	0	0	-0.002954	1.279884	1.279884
2622	-0.022464	0	0	0	-0.020917	2.055227	2.055227
2623	-0.090974	0	0	0	-0.088570	0.538240	0.538240
2624	-0.010651	0	0	0	-0.009205	1.484095	1.484095
2625	0.214004	0	0	0	0.229758	1.829468	1.829468
2626	-0.006346	0	0	0	-0.005775	0.188620	0.188620
2627	-0.066126	0	0	0	-0.047645	1.754322	1.754322
2628	0.132505	0	0	0	0.146495	1.911897	1.911897
2629	-0.004511	0	0	0	0.003416	1.131201	1.131201
2630	0.405650	0	0	0	0.436131	1.394582	1.394582
2631	-0.154367	0	0	0	-0.150131	1.531436	1.531436
2632	0.286997	0	0	0	0.317098	1.840371	1.840371
2633	-0.169934	0	0	0	-0.168996	1.359088	1.359088
2634	-0.051186	0	0	0	-0.046131	1.614742	1.614742
2635	-0.020706	0	0	0	-0.019293	0.849482	0.849482
2636	0.390998	0	0	0	0.417805	2.073299	2.073299
2637	0.369097	0	0	0	0.401268	1.666847	1.666847
2638	0.575229	0	0	0	0.628759	1.963545	1.963545
2639	0.059709	0	0	0	0.076692	1.179622	1.179622
2640	-0.008494	0	0	0	-0.007521	1.214125	1.214125
2641	-0.153510	0	0	0	-0.153313	0.164358	0.164358
2642	0.070953	0	0	0	0.080989	1.148246	1.148246
2643	0.298185	0	0	0	0.333986	1.680380	1.680380
2644	0.244327	0	0	0	0.269019	1.326723	1.326723
2645	0.365852	0	0	0	0.383704	0.966661	0.966661
2646	-0.020527	0	0	0	-0.019484	2.583078	2.583078
2647	0.277049	0	0	0	0.294116	2.287958	2.287958
2648	0.362862	0	0	0	0.388722	1.680205	1.680205
2649	-0.000001	0	0	0	-0.000000	2.078049	2.078049
2650	0.325558	0	0	0	0.352484	0.760233	0.760233
2651	0.018510	0	0	0	0.025549	0.283988	0.283988
2652	-0.155100	0	0	0	-0.148247	1.005288	1.005288
2653	0.297745	0	0	0	0.323290	1.277881	1.277881
2654	0.216616	0	0	0	0.234190	2.354968	2.354968
2655	0.181537	0	0	0	0.188179	0.547374	0.547374
2656	-0.027373	0	0	0	-0.023302	0.853295	0.853295
2657	0.276536	0	0	0	0.289833	1.346629	1.346629
2658	0.023134	0	0	0	0.029968	0.732235	0.732235
2659	-0.000252	0	0	0	-0.000176	0.771391	0.771391
2660	-0.046021	0	0	0	-0.044542	0.874948	0.874948
2661	-0.045705	0	4	4	-0.042874	3.054446	3.054446
2662	0.448550	0	0	0	0.471003	0.722391	0.722391
2663	-0.098860	0	0	0	-0.092399	2.408015	2.408015
2664	-0.002365	0	0	0	-0.001916	1.980610	1.980610
2665	-0.138819	0	0	0	-0.135828	1.181932	1.181932
2666	-0.120447	0	9	10	-0.117864	3.150937	3.150937
2667	-0.057945	0	0	0	-0.045434	1.479316	1.479316
2668	-0.019914	0	0	0	-0.017470	1.066365	1.066365
2669	0.342108	0	0	0	0.361379	1.400122	1.400122
2670	-0.014275	0	0	0	-0.010067	0.567814	0.567814
2671	-0.085870	0	1	1	-0.081541	2.800912	2.800912
2672	-0.102460	0	0	0	-0.098521	2.455204	2.455204
2673	0.313405	0	0	0	0.333721	1.832355	1.832355
2674	-0.000000	0	0	0	-0.000000	2.639719	2.639719
2675	0.098362	0	0	0	0.111849	0.547656	0.547656
2676	-0.096199	0	0	0	-0.081234	1.257784	1.257784
2677	0.542784	0	0	0	0.567181	1.656856	1.656856
2678	0.206917	0	0	0	0.219447	0.987271	0.987271
2679	0.055848	0	0	0	0.070615	1.816677	1.816677
2680	-0.101826	0	0	0	-0.089147	1.004494	1.004494
2681	-0.030156	0	0	0	-0.027772	1.340458	1.340458
2682	-0.066443	0	0	0	-0.062765	2.036522	2.036522
2683	0.037435	0	0	0	0.044120	1.200810	1.200810
2684	-0.020236	0	0	0	-0.018926	1.708480	1.708480
2685	-0.119650	0	0	0	-0.114840	1.092845	1.092845
2686	0.221738	0	0	0	0.231602	1.088542	1.088542
2687	0.666342	0	15	18	0.705624	3.609021	3.609021
2688	-0.020144	0	0	0	-0.018188	1.691525	1.691525
2689	-0.009853	0	0	0	-0.008712	1.920334	1.920334
2690	-0.036749	0	1	1	-0.033981	3.253911	3.253911
2691	-0.015331	0	0	0	-0.013382	2.078130	2.078130
2692	-0.085733	0	0	0	-0.078365	1.257779	1.257779
2693	-0.049721	0	0	0	-0.043986	1.025235	1.025235
2694	0.030434	0	0	0	0.050292	0.974719	0.974719
2695	-0.026233	0	0	0	-0.023629	1.302905	1.302905
2696	-0.168152	0	0	0	-0.167268	0.876042	0.876042
2697	0.128731	0	0	0	0.148869	2.245614	2.245614
2698	0.240265	0	0	0	0.255828	1.250088	1.250088
2699	-0.091707	0	0	0	-0.087820	2.482259	2.482259
2700	0.371317	0	0	0	0.381359	1.255992	1.255992
2701	0.091981	0	0	0	0.112821	0.484139	0.484139
2702	0.142593	0	0	0	0.155817	1.006870	1.006870
2703	-0.142492	0	0	0	-0.138838	1.850965	1.850965
2704	-0.003910	0	1	1	-0.003117	2.803824	2.803824
2705	-0.078013	0	0	0	-0.073074	2.347133	2.347133
2706	-0.166867	0	0	0	-0.164284	1.771170	1.771170
2707	-0.011237	0	11	11	-0.009643	3.735718	3.735718
2708	0.300020	0	0	0	0.318742	0.998948	0.998948
2709	-0.012149	0	0	0	-0.010607	1.487240	1.487240
2710	0.117793	0	0	0	0.129607	1.333017	1.333017
2711	-0.012440	0	0	0	-0.010803	1.251580	1.251580
2712	-0.001255	0	0	0	0.006184	0.188803	0.188803
2713	0.362277	0	0	0	0.379541	0.871451	0.871451
2714	-0.075419	0	0	0	-0.070348	1.169767	1.169767
2715	0.229030	0	0	0	0.242972	1.109278	1.109278
2716	0.595430	0	0	0	0.626256	1.512635	1.512635
2717	0.124602	0	0	0	0.144466	0.532021	0.532021
2718	-0.165321	0	0	0	-0.163790	0.939875	0.939875
2719	-0.170022	0	0	0	-0.166835	1.893134	1.893134
2720	0.299678	0	0	0	0.323059	1.716828	1.716828
2721	-0.071872	0	0	0	-0.068648	1.435571	1.435571
2722	-0.072017	0	0	0	-0.067832	2.189600	2.189600
2723	-0.103655	0	0	0	-0.101086	0.095479	0.095479
2724	-0.020265	0	0	0	-0.017930	1.716888	1.716888
2725	0.111034	0	0	0	0.119103	1.614164	1.614164
2726	0.507491	0	0	0	0.559252	1.263669	1.263669
2727	0.229750	0	0	0	0.236473	1.603804	1.603804
2728	-0.057399	0	0	0	-0.045028	0.650637	0.650637
2729	-0.144152	0	0	0	-0.140309	0.278256	0.278256
2730	0.029012	0	0	0	0.035140	0.249396	0.249396
2731	-0.010805	0	0	0	-0.009384	2.501306	2.501306
2732	-0.162517	0	0	0	-0.160113	1.017092	1.017092
2733	0.356665	0	0	0	0.380209	2.008096	2.008096
2734	0.301383	0	0	0	0.316288	2.051452	2.051452
2735	-0.025419	0	4	5	-0.022842	3.180222	3.180222
2736	-0.153757	0	0	0	-0.151133	0.772895	0.772895
2737	-0.009005	0	0	0	-0.007789	0.164968	0.164968
2738	-0.029864	0	0	0	-0.027191	2.644261	2.644261
2739	-0.023796	0	0	0	-0.021570	1.795409	1.795409
2740	-0.001575	0	0	0	-0.001198	1.254477	1.254477
2741	0.576149	0	0	0	0.617131	0.729177	0.729177
2742	0.256030	0	0	1	0.286848	2.767488	2.767488
2743	0.280350	0	0	0	0.304900	1.614720	1.614720
2744	0.249183	0	0	0	0.276027	0.824895	0.824895
2745	0.435804	0	0	0	0.466916	1.238816	1.238816
2746	0.271136	0	0	0	0.286029	0.653414	0.653414
2747	-0.009544	0	0	0	-0.008168	0.645058	0.645058
2748	-0.000575	0	0	0	-0.000414	0.690696	0.690696
2749	-0.060061	0	0	0	-0.053464	2.173522	2.173522
2750	-0.006501	0	0	0	-0.005562	1.508528	1.508528
2751	-0.009765	0	0	0	-0.008200	0.574264	0.574264
2752	0.425626	0	0	0	0.477373	0.795209	0.795209
2753	0.756550	0	0	0	0.810102	1.600716	1.600716
2754	0.096773	0	0	0	0.104073	1.048160	1.048160
2755	-0.053737	0	0	0	-0.049754	1.747022	1.747022
2756	0.154889	0	0	0	0.171487	0.952251	0.952251
2757	-0.069163	0	0	0	-0.067327	0.841133	0.841133
2758	-0.016107	0	0	0	-0.013943	1.754053	1.754053
2759	0.156340	0	0	0	0.161639	0.865460	0.865460
2760	-0.011850	0	0	0	-0.010217	1.563374	1.563374
2761	-0.163792	0	0	0	-0.160483	1.243151	1.243151
2762	-0.028754	0	0	0	-0.025133	1.890247	1.890247
2763	0.225559	0	0	0	0.243534	0.515412	0.515412
2764	-0.007953	0	0	0	-0.006528	1.090664	1.090664
2765	0.460893	0	0	0	0.476240	0.460892	-0.009773
2766	-0.133072	0	0	0	-0.129959	0.892228	0.892228
2767	0.103097	0	0	0	0.114679	1.214759	1.214759
2768	-0.000135	0	0	0	-0.000096	0.862881	0.862881
