# generated_utc	2026-08-14T15:34:58+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1623
string	bos	rho	n_tok	dest	delta	t_star	runner_up	peak_val	tokens	token_ids	peak_20	peakpos_20	peak_38	peakpos_38	peak_281	peakpos_281	peak_464	peakpos_464	peak_1430	peakpos_1430	peak_1790	peakpos_1790	peak_1888	peakpos_1888	peak_2094	peakpos_2094	peak_2256	peakpos_2256	prefix	prefix_dest	prefix_delta	prefix_agrees	seed_name	seed_string	target_dest	branch	rng_seed	evaluation_index	source_string	source_token_ids	intended_token_ids	realised_token_ids	intended_n_tok	realised_n_tok	intended_edit_distance	realised_edit_distance	roundtrip_stable	intervention_agrees	edit_position
 futile"}]," chanting	1	R	3	1888	0.335014	1	1790	3.248729	[" futile", "\"}],\"", " chanting"]	[35322, 42785, 31138]	-0.00705	0	0.11632	0	-0.000821	0	2.301665	1	-0.039712	2	2.913715	1	3.248729	1	0.239423	0	2.36087	0	 futile	1888	0.335014	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	24	it was cold	[270, 373, 4692]	[35322, 42785, 31138]	[35322, 42785, 31138]	3	3	3	3	1	1	NA
 predis ballistic pron	1	R	3	1888	0.461453	1	1790	3.598305	[" predis", " ballistic", " pron"]	[46276, 22681, 9668]	0.425097	3	0.11632	0	0.322713	1	2.469494	1	-0.009438	3	3.136852	1	3.598305	1	0.239423	0	2.36087	0	 predis	1888	0.461453	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	25	it was cold	[270, 373, 4692]	[46276, 22681, 9668]	[46276, 22681, 9668]	3	3	3	3	1	1	NA
 Siddahoo George	1	R	3	1888	0.404671	1	1790	3.220461	[" Sidd", "ahoo", " George"]	[44487, 12992, 4502]	-0.00705	0	0.11632	0	-0.000821	0	0.908647	1	0.097709	2	2.81579	2	3.220461	1	0.239423	0	2.36087	0	 Sidd	1888	0.798516	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	26	it was cold	[270, 373, 4692]	[44487, 12992, 4502]	[44487, 12992, 4502]	3	3	3	3	1	1	NA
 Pocket freed crossings	1	R	3	1888	0.138828	1	1790	3.132211	[" Pocket", " freed", " crossings"]	[27290, 13459, 41930]	-0.00705	0	0.11632	0	-0.000821	0	1.340729	1	-0.064939	2	2.993383	1	3.132211	1	0.239423	0	2.36087	0	 Pocket	1888	0.138828	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	27	it was cold	[270, 373, 4692]	[27290, 13459, 41930]	[27290, 13459, 41930]	3	3	3	3	1	1	NA
 proxiesetus angel	1	R	3	1888	0.341768	1	1790	3.173306	[" proxies", "etus", " angel"]	[41775, 29158, 18304]	-0.002982	1	0.11632	0	0.88562	2	2.247014	1	0.146394	2	2.831538	1	3.173306	1	0.239423	0	2.36087	0	 proxies	1888	0.341769	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	28	it was cold	[270, 373, 4692]	[41775, 29158, 18304]	[41775, 29158, 18304]	3	3	3	3	1	1	NA
Second229Diff	1	R	3	1888	0.586922	1	2256	2.947792	["Second", "229", "Diff"]	[12211, 23539, 28813]	-0.001307	2	0.11632	0	-0.000821	0	-0.000324	3	-0.058783	1	2.331438	3	2.947792	1	0.239423	0	2.36087	0	Second	1888	0.586923	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	29	it was cold	[270, 373, 4692]	[12211, 23539, 28813]	[12211, 23539, 28813]	3	3	3	3	1	1	NA
 Gerrarduner pads	1	R	3	1888	0.261372	1	1790	3.161555	[" Gerrard", "uner", " pads"]	[49314, 38886, 21226]	-0.005869	3	0.11632	0	-0.000821	0	0.410701	1	-0.114624	3	2.900183	2	3.161555	1	0.239423	0	2.36087	0	 Gerrard	1888	0.395132	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	30	it was cold	[270, 373, 4692]	[49314, 38886, 21226]	[49314, 38886, 21226]	3	3	3	3	1	1	NA
 thankingeredith bite	1	R	3	1790	0.193765	1	1888	2.630279	[" thanking", "eredith", " bite"]	[41892, 36897, 13197]	-0.006937	2	0.11632	0	1.479533	2	0.895348	1	-0.02441	3	2.630279	1	2.436513	1	0.239423	0	2.36087	0	 thanking	1790	0.193766	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	31	it was cold	[270, 373, 4692]	[41892, 36897, 13197]	[41892, 36897, 13197]	3	3	3	3	1	1	NA
 Treatment refere twe	1	R	3	1888	1.135033	1	1790	3.662081	[" Treatment", " refere", " twe"]	[21415, 6773, 4184]	-0.00705	0	0.11632	0	-0.000821	0	1.402927	1	-0.017094	3	2.527049	1	3.662081	1	0.239423	0	2.36087	0	 Treatment	1888	1.135033	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	32	it was cold	[270, 373, 4692]	[21415, 6773, 4184]	[21415, 6773, 4184]	3	3	3	3	1	1	NA
 IGFavailable Shah	1	R	3	1888	0.976917	1	1790	3.748397	[" IGF", "available", " Shah"]	[46757, 15182, 18381]	-0.00705	0	0.11632	0	0.05523	2	1.483004	1	-0.018136	3	2.77148	1	3.748397	1	0.239423	0	2.36087	0	 IGF	1888	0.976916	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	33	it was cold	[270, 373, 4692]	[46757, 15182, 18381]	[46757, 15182, 18381]	3	3	3	3	1	1	NA
 graftNear Bash	1	R	3	1888	0.265118	1	1790	3.341044	[" graft", "Near", " Bash"]	[38455, 40640, 15743]	-0.00705	0	0.11632	0	0.064175	1	2.271941	1	-0.066022	2	3.075927	1	3.341044	1	0.239423	0	2.36087	0	 graft	1888	0.265119	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	34	it was cold	[270, 373, 4692]	[38455, 40640, 15743]	[38455, 40640, 15743]	3	3	3	3	1	1	NA
 shoulder1995 flaw	1	R	3	1790	0.454367	1	1888	3.611858	[" shoulder", "1995", " flaw"]	[8163, 21908, 11804]	0.27338	3	0.11632	0	1.762886	2	2.206811	1	-0.049052	2	3.611858	1	3.157491	1	0.239423	0	2.36087	0	 shoulder	1790	0.454366	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	35	it was cold	[270, 373, 4692]	[8163, 21908, 11804]	[8163, 21908, 11804]	3	3	3	3	1	1	NA
 STR284 meet	1	R	3	1888	0.579764	1	858	3.133485	[" STR", "284", " meet"]	[19269, 30336, 1826]	-0.00705	0	0.11632	0	0.341025	3	1.271425	1	-0.108805	3	2.474568	1	3.133485	1	0.239423	0	2.36087	0	 STR	1888	0.579763	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	36	it was cold	[270, 373, 4692]	[19269, 30336, 1826]	[19269, 30336, 1826]	3	3	3	3	1	1	NA
 quicklyAssad Burnett	1	R	3	1888	0.341897	1	1790	2.995095	[" quickly", "Assad", " Burnett"]	[2952, 23622, 46039]	-0.00705	0	0.11632	0	0.035405	2	2.240401	1	-0.072791	1	2.653198	1	2.995095	1	0.239423	0	2.36087	0	 quickly	1888	0.341898	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	37	it was cold	[270, 373, 4692]	[2952, 23622, 46039]	[2952, 23622, 46039]	3	3	3	3	1	1	NA
 Android urineitta	1	R	3	1888	0.531821	1	1790	3.339203	[" Android", " urine", "itta"]	[5565, 18922, 48519]	-0.00705	0	0.11632	0	0.303604	3	1.010798	1	-0.075922	2	2.807383	3	3.339203	1	0.239423	0	2.36087	0	 Android	1888	0.978333	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	38	it was cold	[270, 373, 4692]	[5565, 18922, 48519]	[5565, 18922, 48519]	3	3	3	3	1	1	NA
 Aging travelled tri	1	R	3	1888	0.772064	1	2256	3.132934	[" Aging", " travelled", " tri"]	[44581, 21650, 1333]	-0.00705	0	0.11632	0	-0.000821	0	1.466046	1	-0.117524	1	2.309902	1	3.132934	1	0.239423	0	2.36087	0	 Aging	1888	0.772064	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	39	it was cold	[270, 373, 4692]	[44581, 21650, 1333]	[44581, 21650, 1333]	3	3	3	3	1	1	NA
 Dogs Explorer Summary	1	R	3	1888	0.881541	1	2256	3.242411	[" Dogs", " Explorer", " Summary"]	[21367, 19142, 21293]	-0.00355	2	0.11632	0	-0.000821	0	0.732822	1	-0.006962	1	2.359385	1	3.242411	1	0.239423	0	2.36087	0	 Dogs	1888	0.881541	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	40	it was cold	[270, 373, 4692]	[21367, 19142, 21293]	[21367, 19142, 21293]	3	3	3	3	1	1	NA
 eastern Ic redesign	1	R	3	1888	0.397837	1	1790	2.992453	[" eastern", " Ic", " redesign"]	[10183, 43042, 27135]	-0.00705	0	0.11632	0	0.992252	1	2.507354	1	-0.065022	2	2.594616	1	2.992453	1	0.239423	0	2.36087	0	 eastern	1888	0.397838	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	41	it was cold	[270, 373, 4692]	[10183, 43042, 27135]	[10183, 43042, 27135]	3	3	3	3	1	1	NA
 handmadeWeakMr	1	R	3	1888	0.204351	1	1790	3.059429	[" handmade", "Weak", "Mr"]	[40973, 44898, 5246]	-0.00705	0	0.11632	0	-0.000821	0	1.774147	1	-0.047365	2	2.855078	2	3.059429	1	0.239423	0	2.36087	0	 handmade	1888	0.209006	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	42	it was cold	[270, 373, 4692]	[40973, 44898, 5246]	[40973, 44898, 5246]	3	3	3	3	1	1	NA
 spill.? horn	1	R	3	1888	0.462769	1	1790	3.134416	[" spill", ".?", " horn"]	[19431, 40791, 12718]	-0.00705	0	0.11632	0	0.587009	3	1.670117	1	-0.07096	2	2.671647	3	3.134416	1	0.239423	0	2.36087	0	 spill	1888	0.564925	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	43	it was cold	[270, 373, 4692]	[19431, 40791, 12718]	[19431, 40791, 12718]	3	3	3	3	1	1	NA
Neil BMW peak	1	R	3	1888	0.829723	3	1790	3.321393	["Neil", " BMW", " peak"]	[29354, 19339, 9103]	-0.00705	0	0.11632	0	-0.000821	0	-0.033355	0	-0.122657	0	2.491669	3	3.321393	3	0.239423	0	2.36087	0	Neil BMW peak	1888	0.829723	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	44	it was cold	[270, 373, 4692]	[29354, 19339, 9103]	[29354, 19339, 9103]	3	3	3	3	1	1	NA
 adapted 550eki	1	R	3	1790	0.038739	1	1888	2.844497	[" adapted", " 550", "eki"]	[16573, 25240, 39548]	-0.00705	0	0.11632	0	0.245608	3	2.098675	1	-0.061475	3	2.844497	1	2.805757	1	0.239423	0	2.36087	0	 adapted	1790	0.038739	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	45	it was cold	[270, 373, 4692]	[16573, 25240, 39548]	[16573, 25240, 39548]	3	3	3	3	1	1	NA
 Five Qi472	1	R	3	1888	0.962893	1	1790	3.410264	[" Five", " Qi", "472"]	[10579, 21924, 37856]	-0.001437	3	0.11632	0	-0.000821	0	1.277272	1	-0.075871	3	2.447371	1	3.410264	1	0.239423	0	2.36087	0	 Five	1888	0.962893	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	46	it was cold	[270, 373, 4692]	[10579, 21924, 37856]	[10579, 21924, 37856]	3	3	3	3	1	1	NA
ont weighs Comp	1	R	3	1888	0.130941	1	1790	2.691953	["ont", " weighs", " Comp"]	[756, 24034, 3082]	0.18505	3	0.11632	0	0.911734	1	0.124835	2	-0.122657	0	2.561013	1	2.691953	1	0.239423	0	2.36087	0	ont	1888	0.130942	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	47	it was cold	[270, 373, 4692]	[756, 24034, 3082]	[756, 24034, 3082]	3	3	3	3	1	1	NA
 graves Economic packing	1	R	3	1888	0.604938	1	1790	3.122405	[" graves", " Economic", " packing"]	[30055, 11279, 24157]	0.006599	2	0.11632	0	-0.000821	0	1.379733	1	-0.013622	3	2.517467	1	3.122405	1	0.239423	0	2.36087	0	 graves	1888	0.604938	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	48	it was cold	[270, 373, 4692]	[30055, 11279, 24157]	[30055, 11279, 24157]	3	3	3	3	1	1	NA
 Glasgow spider496	1	R	3	1888	0.877228	1	1790	3.523543	[" Glasgow", " spider", "496"]	[23995, 19230, 37747]	-0.003197	3	0.11632	0	-0.000821	0	1.177719	1	-0.095709	3	2.646314	1	3.523543	1	0.239423	0	2.36087	0	 Glasgow	1888	0.877228	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	49	it was cold	[270, 373, 4692]	[23995, 19230, 37747]	[23995, 19230, 37747]	3	3	3	3	1	1	NA
 channelryanlict	1	R	3	281	0.207054	2	1888	3.373608	[" channel", "ryan", "lict"]	[6518, 29038, 13758]	-0.00705	0	0.11632	0	3.373608	2	1.345978	1	-0.013804	1	2.829857	1	3.166554	1	0.239423	0	2.36087	0	 channelryan	281	0.207055	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	50	it was cold	[270, 373, 4692]	[6518, 29038, 13758]	[6518, 29038, 13758]	3	3	3	3	1	1	NA
hov Rangers hole	1	R	3	1888	0.484369	1	1790	3.604373	["hov", " Rangers", " hole"]	[28026, 13804, 7604]	-0.00705	0	0.11632	0	0.133532	1	-0.033355	0	-0.122657	0	3.120003	1	3.604373	1	0.239423	0	2.36087	0	hov	1888	0.48437	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	51	it was cold	[270, 373, 4692]	[28026, 13804, 7604]	[28026, 13804, 7604]	3	3	3	3	1	1	NA
ifyingitz provides	1	R	3	1888	0.541224	1	1790	3.442737	["ifying", "itz", " provides"]	[4035, 4224, 3769]	-0.00705	0	0.11632	0	1.713202	2	-3e-06	2	0.121643	2	2.901513	1	3.442737	1	0.239423	0	2.36087	0	ifying	1888	0.541223	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	52	it was cold	[270, 373, 4692]	[4035, 4224, 3769]	[4035, 4224, 3769]	3	3	3	3	1	1	NA
 bitters Norm resurgence	1	R	3	1888	1.055836	1	1790	4.162309	[" bitters", " Norm", " resurgence"]	[48666, 11220, 39330]	-0.00705	0	0.11632	0	0.327252	1	1.34885	1	-0.095944	2	3.106473	1	4.162309	1	0.239423	0	2.36087	0	 bitters	1888	1.055836	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	53	it was cold	[270, 373, 4692]	[48666, 11220, 39330]	[48666, 11220, 39330]	3	3	3	3	1	1	NA
Brain██ payout	1	R	3	1888	0.529038	1	1790	3.455803	["Brain", "██", " payout"]	[44687, 9968, 40055]	-0.003755	2	0.11632	0	-0.000821	0	0.298302	3	-0.035866	3	2.926765	2	3.455803	1	0.239423	0	2.36087	0	Brain	1888	0.646085	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	54	it was cold	[270, 373, 4692]	[44687, 9968, 40055]	[44687, 9968, 40055]	3	3	3	3	1	1	NA
 played Duo CentOS	1	R	3	1888	0.11164	2	345	2.779408	[" played", " Duo", " CentOS"]	[2826, 36086, 32418]	-0.00705	0	0.11632	0	-0.000821	0	2.281335	1	-0.048563	2	2.125006	1	2.779408	2	0.239423	0	2.36087	0	 played Duo	1888	0.111641	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	55	it was cold	[270, 373, 4692]	[2826, 36086, 32418]	[2826, 36086, 32418]	3	3	3	3	1	1	NA
 unethical catching supervisor	1	R	3	1888	0.831114	1	1790	3.225668	[" unethical", " catching", " supervisor"]	[38486, 16508, 21277]	-0.005323	2	0.11632	0	-0.000821	0	2.129253	1	-0.029073	2	2.394555	1	3.225668	1	0.239423	0	2.36087	0	 unethical	1888	0.831114	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	56	it was cold	[270, 373, 4692]	[38486, 16508, 21277]	[38486, 16508, 21277]	3	3	3	3	1	1	NA
 agre"; salute	1	R	3	1888	0.93769	1	1790	3.94779	[" agre", "\";", " salute"]	[2477, 8172, 34967]	-0.00705	0	0.11632	0	0.217428	1	1.482648	1	-0.063319	1	3.0101	1	3.94779	1	0.239423	0	2.36087	0	 agre	1888	0.93769	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	57	it was cold	[270, 373, 4692]	[2477, 8172, 34967]	[2477, 8172, 34967]	3	3	3	3	1	1	NA
 Nigeria Findingblers	1	R	3	1888	0.773687	1	1790	3.218254	[" Nigeria", " Finding", "blers"]	[19398, 27063, 43022]	-0.00705	0	0.11632	0	-0.000821	0	0.802405	1	-0.083991	2	2.444567	3	3.218254	1	0.239423	0	2.36087	0	 Nigeria	1888	0.857385	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	58	it was cold	[270, 373, 4692]	[19398, 27063, 43022]	[19398, 27063, 43022]	3	3	3	3	1	1	NA
ampaEmb ugly	1	R	3	1888	0.331213	1	1790	2.977768	["ampa", "Emb", " ugly"]	[13299, 31567, 13400]	-0.00705	0	0.11632	0	0.831173	1	0.062507	3	-0.069672	3	2.646556	1	2.977768	1	0.98652	3	2.36087	0	ampa	1888	0.331213	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	59	it was cold	[270, 373, 4692]	[13299, 31567, 13400]	[13299, 31567, 13400]	3	3	3	3	1	1	NA
 farmingiomispers	1	R	3	1888	0.363468	1	1790	3.111247	[" farming", "iom", "ispers"]	[16035, 29005, 27148]	-0.00705	0	0.11632	0	1.961044	2	1.426636	1	-0.107545	3	2.747779	1	3.111247	1	0.239423	0	2.36087	0	 farming	1888	0.363468	1	cold_38	it was cold	38	D_RANDOM_TOKEN	1	60	it was cold	[270, 373, 4692]	[16035, 29005, 27148]	[16035, 29005, 27148]	3	3	3	3	1	1	NA
it was TOD	1	R	3	1888	0.129834	3	858	2.692545	["it", " was", " TOD"]	[270, 373, 16926]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.19713	3	2.692545	3	0.239423	0	2.36087	0	it was TOD	1888	0.129834	1	cold_38	it was cold	38	C_LOCAL	2	1	it was cold	[270, 373, 4692]	[270, 373, 16926]	[270, 373, 16926]	3	3	1	1	1	1	2
it wasiba	1	R	3	1790	0.214771	3	1888	2.877308	["it", " was", "iba"]	[270, 373, 23718]	-0.00705	0	0.664959	2	0.517455	3	0.163932	1	-0.006815	2	2.877308	3	2.662537	1	0.239423	0	2.36087	0	it wasiba	1790	0.214771	1	cold_38	it was cold	38	C_LOCAL	2	2	it was cold	[270, 373, 4692]	[270, 373, 23718]	[270, 373, 23718]	3	3	1	1	1	1	2
it wasijn	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", "ijn"]	[270, 373, 48848]	-0.00705	0	0.664959	2	1.067721	3	0.163932	1	-0.006815	2	2.337188	3	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	3	it was cold	[270, 373, 4692]	[270, 373, 48848]	[270, 373, 48848]	3	3	1	1	1	1	2
it was listens	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", " listens"]	[270, 373, 35019]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	4	it was cold	[270, 373, 4692]	[270, 373, 35019]	[270, 373, 35019]	3	3	1	1	1	1	2
 educators was cold	1	R	3	2761	0.11289	3	1888	3.257313	[" educators", " was", " cold"]	[30770, 373, 4692]	-0.00705	0	0.78088	3	-0.000821	0	1.275403	1	-0.054775	3	2.839684	1	3.144423	1	0.926251	3	2.36087	0	 educators was cold	2761	0.11289	1	cold_38	it was cold	38	C_LOCAL	2	5	it was cold	[270, 373, 4692]	[30770, 373, 4692]	[30770, 373, 4692]	3	3	1	1	1	1	0
 Rousse was cold	1	R	3	1888	0.614205	1	2761	3.586823	[" Rousse", " was", " cold"]	[42849, 373, 4692]	-0.00705	0	1.107531	3	-0.000821	0	1.483824	1	-0.045369	3	2.65049	1	3.586823	1	1.471378	3	2.36087	0	 Rousse	1888	0.936334	1	cold_38	it was cold	38	C_LOCAL	2	6	it was cold	[270, 373, 4692]	[42849, 373, 4692]	[42849, 373, 4692]	3	3	1	1	1	1	0
 controller was cold	1	R	3	1888	0.320518	1	2761	3.330282	[" controller", " was", " cold"]	[10444, 373, 4692]	-0.00705	0	1.110342	3	0.301794	1	1.44421	1	-0.065734	3	2.995501	1	3.330282	1	0.867259	3	2.36087	0	 controller	1888	0.334781	1	cold_38	it was cold	38	C_LOCAL	2	7	it was cold	[270, 373, 4692]	[10444, 373, 4692]	[10444, 373, 4692]	3	3	1	1	1	1	0
217 was cold	1	R	3	1888	0.388523	1	2761	3.246453	["217", " was", " cold"]	[24591, 373, 4692]	-0.00705	0	1.588125	3	-0.000821	0	-0.033355	0	-0.051714	2	1.998511	2	3.246453	1	0.953314	3	2.36087	0	217	1888	0.885583	1	cold_38	it was cold	38	C_LOCAL	2	8	it was cold	[270, 373, 4692]	[24591, 373, 4692]	[24591, 373, 4692]	3	3	1	1	1	1	0
it facilitated cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " facilitated", " cold"]	[270, 35923, 4692]	-0.00705	0	0.216055	3	0.169025	1	0.163932	1	-0.021264	2	2.202368	2	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	9	it was cold	[270, 373, 4692]	[270, 35923, 4692]	[270, 35923, 4692]	3	3	1	1	1	1	1
 Emin was cold	1	R	3	1888	0.254415	1	2761	3.257754	[" Emin", " was", " cold"]	[37912, 373, 4692]	-0.00705	0	1.278539	3	-0.000821	0	0.537731	1	-0.06062	3	2.319554	1	3.257754	1	1.473215	3	2.36087	0	 Emin	1888	0.896883	1	cold_38	it was cold	38	C_LOCAL	2	10	it was cold	[270, 373, 4692]	[37912, 373, 4692]	[37912, 373, 4692]	3	3	1	1	1	1	0
ale was cold	1	R	3	1888	0.267728	1	1790	3.119307	["ale", " was", " cold"]	[1000, 373, 4692]	-0.00705	0	1.366409	3	0.546922	1	-0.033355	0	-0.052219	3	2.851579	1	3.119307	1	1.098994	3	2.36087	0	ale	1888	0.267727	1	cold_38	it was cold	38	C_LOCAL	2	11	it was cold	[270, 373, 4692]	[1000, 373, 4692]	[1000, 373, 4692]	3	3	1	1	1	1	0
it was liver	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", " liver"]	[270, 373, 14383]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.176405	3	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	12	it was cold	[270, 373, 4692]	[270, 373, 14383]	[270, 373, 14383]	3	3	1	1	1	1	2
it offenses cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " offenses", " cold"]	[270, 18514, 4692]	-0.00705	0	0.908212	3	0.356031	3	0.163932	1	-0.046449	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	13	it was cold	[270, 373, 4692]	[270, 18514, 4692]	[270, 18514, 4692]	3	3	1	1	1	1	1
igi was cold	1	R	3	2761	0.178353	3	1888	2.942391	["igi", " was", " cold"]	[25754, 373, 4692]	-0.00705	0	1.109746	3	0.318909	1	-0.033355	0	-0.054426	3	2.673587	1	2.764039	1	1.149917	3	2.36087	0	igi was cold	2761	0.178353	1	cold_38	it was cold	38	C_LOCAL	2	14	it was cold	[270, 373, 4692]	[25754, 373, 4692]	[25754, 373, 4692]	3	3	1	1	1	1	0
From was cold	1	R	3	1238	0.22	1	2761	2.906402	["From", " was", " cold"]	[4863, 373, 4692]	-0.00705	0	0.941199	3	-0.000397	1	-0.033355	0	-0.063866	2	1.577286	2	1.956668	1	0.601698	3	2.36087	0	From	1238	0.545532	1	cold_38	it was cold	38	C_LOCAL	2	15	it was cold	[270, 373, 4692]	[4863, 373, 4692]	[4863, 373, 4692]	3	3	1	1	1	1	0
brate was cold	1	R	3	1888	0.309394	1	2761	3.188045	["brate", " was", " cold"]	[40804, 373, 4692]	-0.00705	0	0.759453	3	0.120763	1	-0.033355	0	-0.050608	3	2.604437	1	3.188045	1	0.703572	3	2.36087	0	brate	1888	0.583607	1	cold_38	it was cold	38	C_LOCAL	2	16	it was cold	[270, 373, 4692]	[40804, 373, 4692]	[40804, 373, 4692]	3	3	1	1	1	1	0
it was Haj	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", " Haj"]	[270, 373, 29399]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	17	it was cold	[270, 373, 4692]	[270, 373, 29399]	[270, 373, 29399]	3	3	1	1	1	1	2
 vulnerable was cold	1	R	3	1888	0.260287	1	1790	3.271337	[" vulnerable", " was", " cold"]	[8826, 373, 4692]	-0.00705	0	1.526418	3	0.045873	1	1.657222	1	-0.049718	2	3.01105	1	3.271337	1	0.622544	3	2.36087	0	 vulnerable	1888	0.260286	1	cold_38	it was cold	38	C_LOCAL	2	18	it was cold	[270, 373, 4692]	[8826, 373, 4692]	[8826, 373, 4692]	3	3	1	1	1	1	0
ff was cold	1	R	3	2761	0.027976	3	1888	2.862231	["ff", " was", " cold"]	[487, 373, 4692]	-0.00705	0	1.571201	3	0.080631	2	0.216432	2	-0.071104	1	2.582158	1	2.834255	1	1.053086	3	2.36087	0	ff was cold	2761	0.027976	1	cold_38	it was cold	38	C_LOCAL	2	19	it was cold	[270, 373, 4692]	[487, 373, 4692]	[487, 373, 4692]	3	3	1	1	1	1	0
election was cold	1	R	3	1888	0.274687	1	2761	2.984751	["election", " was", " cold"]	[14300, 373, 4692]	-0.00705	0	1.547596	3	0.096166	1	0.33933	1	-0.030203	3	2.456049	1	2.984751	1	0.96047	3	2.36087	0	election	1888	0.528702	1	cold_38	it was cold	38	C_LOCAL	2	20	it was cold	[270, 373, 4692]	[14300, 373, 4692]	[14300, 373, 4692]	3	3	1	1	1	1	0
 girlfriend was cold	1	R	3	1888	0.182468	1	2761	3.276087	[" girlfriend", " was", " cold"]	[11077, 373, 4692]	-0.00705	0	0.503121	3	0.107558	1	1.504586	1	-0.087834	3	2.483684	1	3.276087	1	0.715439	3	2.36087	0	 girlfriend	1888	0.792403	1	cold_38	it was cold	38	C_LOCAL	2	21	it was cold	[270, 373, 4692]	[11077, 373, 4692]	[11077, 373, 4692]	3	3	1	1	1	1	0
it Carr cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " Carr", " cold"]	[270, 20765, 4692]	-0.00705	0	1.244036	3	0.169025	1	0.163932	1	-0.017	3	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	22	it was cold	[270, 373, 4692]	[270, 20765, 4692]	[270, 20765, 4692]	3	3	1	1	1	1	1
endas was cold	1	R	3	1888	0.294754	1	2761	3.310274	["endas", " was", " cold"]	[35624, 373, 4692]	-0.00705	0	1.582283	3	0.465234	1	0.039527	1	0.142202	2	2.710062	1	3.310274	1	1.354845	3	2.36087	0	endas	1888	0.600212	1	cold_38	it was cold	38	C_LOCAL	2	23	it was cold	[270, 373, 4692]	[35624, 373, 4692]	[35624, 373, 4692]	3	3	1	1	1	1	0
