# generated_utc	2026-08-14T15:34:59+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1620
seed_name	target_dest	branch	rng_seed	n_evaluated	distinct_destinations	target_retained	retention_rate
cold_38	38	E_CONTINUATION	NA	20	4	17	0.85
cold_38	38	E_CONTINUATION	NA	21	4	18	0.8571428571428571
cold_38	38	E_CONTINUATION	NA	22	4	19	0.8636363636363636
cold_38	38	E_CONTINUATION	NA	23	4	20	0.8695652173913043
cold_38	38	E_CONTINUATION	NA	24	4	21	0.875
cold_38	38	E_CONTINUATION	NA	25	4	22	0.88
cold_38	38	E_CONTINUATION	NA	26	4	23	0.8846153846153846
cold_38	38	E_CONTINUATION	NA	27	4	24	0.8888888888888888
cold_38	38	E_CONTINUATION	NA	28	4	25	0.8928571428571429
cold_38	38	E_CONTINUATION	NA	29	5	25	0.8620689655172413
cold_38	38	E_CONTINUATION	NA	30	5	26	0.8666666666666667
cold_38	38	E_CONTINUATION	NA	31	5	27	0.8709677419354839
cold_38	38	E_CONTINUATION	NA	32	5	28	0.875
cold_38	38	E_CONTINUATION	NA	33	5	29	0.8787878787878788
cold_38	38	E_CONTINUATION	NA	34	5	30	0.8823529411764706
cold_38	38	E_CONTINUATION	NA	35	5	31	0.8857142857142857
cold_38	38	E_CONTINUATION	NA	36	5	32	0.8888888888888888
cold_38	38	E_CONTINUATION	NA	37	5	33	0.8918918918918919
cold_38	38	E_CONTINUATION	NA	38	5	34	0.8947368421052632
cold_38	38	E_CONTINUATION	NA	39	5	35	0.8974358974358975
cold_38	38	E_CONTINUATION	NA	40	5	36	0.9
cold_38	38	E_CONTINUATION	NA	41	5	37	0.9024390243902439
cold_38	38	E_CONTINUATION	NA	42	5	38	0.9047619047619048
cold_38	38	E_CONTINUATION	NA	43	6	38	0.8837209302325582
cold_38	38	E_CONTINUATION	NA	44	6	39	0.8863636363636364
cold_38	38	E_CONTINUATION	NA	45	6	40	0.8888888888888888
cold_38	38	E_CONTINUATION	NA	46	6	41	0.8913043478260869
cold_38	38	E_CONTINUATION	NA	47	6	42	0.8936170212765957
cold_38	38	E_CONTINUATION	NA	48	6	43	0.8958333333333334
cold_38	38	E_CONTINUATION	NA	49	6	43	0.8775510204081632
cold_38	38	E_CONTINUATION	NA	50	6	44	0.88
cold_38	38	E_CONTINUATION	NA	51	6	45	0.8823529411764706
cold_38	38	E_CONTINUATION	NA	52	6	46	0.8846153846153846
cold_38	38	E_CONTINUATION	NA	53	6	47	0.8867924528301887
cold_38	38	E_CONTINUATION	NA	54	6	48	0.8888888888888888
cold_38	38	E_CONTINUATION	NA	55	6	49	0.8909090909090909
cold_38	38	E_CONTINUATION	NA	56	6	50	0.8928571428571429
cold_38	38	E_CONTINUATION	NA	57	6	51	0.8947368421052632
cold_38	38	E_CONTINUATION	NA	58	6	52	0.896551724137931
cold_38	38	E_CONTINUATION	NA	59	6	53	0.8983050847457628
cold_38	38	E_CONTINUATION	NA	60	6	54	0.9
cold_38	38	C_LOCAL	0	1	1	0	0.0
cold_38	38	C_LOCAL	0	2	2	0	0.0
cold_38	38	C_LOCAL	0	3	2	0	0.0
cold_38	38	C_LOCAL	0	4	2	0	0.0
cold_38	38	C_LOCAL	0	5	2	0	0.0
cold_38	38	C_LOCAL	0	6	2	0	0.0
cold_38	38	C_LOCAL	0	7	2	0	0.0
cold_38	38	C_LOCAL	0	8	2	0	0.0
cold_38	38	C_LOCAL	0	9	2	0	0.0
cold_38	38	C_LOCAL	0	10	2	0	0.0
cold_38	38	C_LOCAL	0	11	2	0	0.0
cold_38	38	C_LOCAL	0	12	2	0	0.0
cold_38	38	C_LOCAL	0	13	2	0	0.0
cold_38	38	C_LOCAL	0	14	2	0	0.0
cold_38	38	C_LOCAL	0	15	2	0	0.0
cold_38	38	C_LOCAL	0	16	2	0	0.0
cold_38	38	C_LOCAL	0	17	2	0	0.0
cold_38	38	C_LOCAL	0	18	2	0	0.0
cold_38	38	C_LOCAL	0	19	2	0	0.0
cold_38	38	C_LOCAL	0	20	2	0	0.0
cold_38	38	C_LOCAL	0	21	2	0	0.0
cold_38	38	C_LOCAL	0	22	2	0	0.0
cold_38	38	C_LOCAL	0	23	2	0	0.0
cold_38	38	C_LOCAL	0	24	2	0	0.0
cold_38	38	C_LOCAL	0	25	2	0	0.0
cold_38	38	C_LOCAL	0	26	2	0	0.0
cold_38	38	C_LOCAL	0	27	2	0	0.0
cold_38	38	C_LOCAL	0	28	2	0	0.0
cold_38	38	C_LOCAL	0	29	2	0	0.0
cold_38	38	C_LOCAL	0	30	2	0	0.0
cold_38	38	C_LOCAL	0	31	2	0	0.0
cold_38	38	C_LOCAL	0	32	2	0	0.0
cold_38	38	C_LOCAL	0	33	2	0	0.0
cold_38	38	C_LOCAL	0	34	2	0	0.0
cold_38	38	C_LOCAL	0	35	2	0	0.0
cold_38	38	C_LOCAL	0	36	2	0	0.0
cold_38	38	C_LOCAL	0	37	2	0	0.0
cold_38	38	C_LOCAL	0	38	2	0	0.0
cold_38	38	C_LOCAL	0	39	2	0	0.0
cold_38	38	C_LOCAL	0	40	2	0	0.0
cold_38	38	C_LOCAL	0	41	2	0	0.0
cold_38	38	C_LOCAL	0	42	2	0	0.0
cold_38	38	C_LOCAL	0	43	2	0	0.0
cold_38	38	C_LOCAL	0	44	2	0	0.0
cold_38	38	C_LOCAL	0	45	2	0	0.0
cold_38	38	C_LOCAL	0	46	2	0	0.0
cold_38	38	C_LOCAL	0	47	2	0	0.0
cold_38	38	C_LOCAL	0	48	2	0	0.0
cold_38	38	C_LOCAL	0	49	3	0	0.0
cold_38	38	C_LOCAL	0	50	3	0	0.0
cold_38	38	C_LOCAL	0	51	3	0	0.0
cold_38	38	C_LOCAL	0	52	3	0	0.0
cold_38	38	C_LOCAL	0	53	3	0	0.0
cold_38	38	C_LOCAL	0	54	3	0	0.0
cold_38	38	C_LOCAL	0	55	3	0	0.0
cold_38	38	C_LOCAL	0	56	3	0	0.0
cold_38	38	C_LOCAL	0	57	4	0	0.0
cold_38	38	C_LOCAL	0	58	4	0	0.0
cold_38	38	C_LOCAL	0	59	4	0	0.0
cold_38	38	C_LOCAL	0	60	4	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	1	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	2	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	3	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	4	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	5	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	6	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	7	4	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	8	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	9	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	10	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	11	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	12	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	13	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	14	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	15	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	16	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	17	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	18	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	19	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	20	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	21	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	22	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	23	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	24	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	25	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	26	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	27	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	28	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	29	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	30	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	31	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	32	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	33	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	34	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	35	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	36	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	37	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	38	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	39	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	40	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	41	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	42	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	43	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	44	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	45	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	46	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	47	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	48	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	49	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	50	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	51	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	52	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	53	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	54	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	55	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	56	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	57	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	58	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	59	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	0	60	6	0	0.0
cold_38	38	C_LOCAL	1	1	1	0	0.0
cold_38	38	C_LOCAL	1	2	1	0	0.0
cold_38	38	C_LOCAL	1	3	1	0	0.0
cold_38	38	C_LOCAL	1	4	1	0	0.0
cold_38	38	C_LOCAL	1	5	2	0	0.0
cold_38	38	C_LOCAL	1	6	2	0	0.0
cold_38	38	C_LOCAL	1	7	2	0	0.0
cold_38	38	C_LOCAL	1	8	2	0	0.0
cold_38	38	C_LOCAL	1	9	2	0	0.0
cold_38	38	C_LOCAL	1	10	2	0	0.0
cold_38	38	C_LOCAL	1	11	2	0	0.0
cold_38	38	C_LOCAL	1	12	2	0	0.0
cold_38	38	C_LOCAL	1	13	2	0	0.0
cold_38	38	C_LOCAL	1	14	2	0	0.0
cold_38	38	C_LOCAL	1	15	2	0	0.0
cold_38	38	C_LOCAL	1	16	3	0	0.0
cold_38	38	C_LOCAL	1	17	4	0	0.0
cold_38	38	C_LOCAL	1	18	4	0	0.0
cold_38	38	C_LOCAL	1	19	4	0	0.0
cold_38	38	C_LOCAL	1	20	5	0	0.0
cold_38	38	C_LOCAL	1	21	5	0	0.0
cold_38	38	C_LOCAL	1	22	5	0	0.0
cold_38	38	C_LOCAL	1	23	5	0	0.0
cold_38	38	C_LOCAL	1	24	5	0	0.0
cold_38	38	C_LOCAL	1	25	5	0	0.0
cold_38	38	C_LOCAL	1	26	5	0	0.0
cold_38	38	C_LOCAL	1	27	5	0	0.0
cold_38	38	C_LOCAL	1	28	5	0	0.0
cold_38	38	C_LOCAL	1	29	5	0	0.0
cold_38	38	C_LOCAL	1	30	5	0	0.0
cold_38	38	C_LOCAL	1	31	6	0	0.0
cold_38	38	C_LOCAL	1	32	6	0	0.0
cold_38	38	C_LOCAL	1	33	6	0	0.0
cold_38	38	C_LOCAL	1	34	6	0	0.0
cold_38	38	C_LOCAL	1	35	6	0	0.0
cold_38	38	C_LOCAL	1	36	6	0	0.0
cold_38	38	C_LOCAL	1	37	6	0	0.0
cold_38	38	C_LOCAL	1	38	6	0	0.0
cold_38	38	C_LOCAL	1	39	6	0	0.0
cold_38	38	C_LOCAL	1	40	6	0	0.0
cold_38	38	C_LOCAL	1	41	7	0	0.0
cold_38	38	C_LOCAL	1	42	7	0	0.0
cold_38	38	C_LOCAL	1	43	7	0	0.0
cold_38	38	C_LOCAL	1	44	8	0	0.0
cold_38	38	C_LOCAL	1	45	8	0	0.0
cold_38	38	C_LOCAL	1	46	8	0	0.0
cold_38	38	C_LOCAL	1	47	8	0	0.0
cold_38	38	C_LOCAL	1	48	8	0	0.0
cold_38	38	C_LOCAL	1	49	8	0	0.0
cold_38	38	C_LOCAL	1	50	8	0	0.0
cold_38	38	C_LOCAL	1	51	8	0	0.0
cold_38	38	C_LOCAL	1	52	8	0	0.0
cold_38	38	C_LOCAL	1	53	8	0	0.0
cold_38	38	C_LOCAL	1	54	8	0	0.0
cold_38	38	C_LOCAL	1	55	8	0	0.0
cold_38	38	C_LOCAL	1	56	8	0	0.0
cold_38	38	C_LOCAL	1	57	8	0	0.0
cold_38	38	C_LOCAL	1	58	8	0	0.0
cold_38	38	C_LOCAL	1	59	8	0	0.0
cold_38	38	C_LOCAL	1	60	8	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	1	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	2	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	3	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	4	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	5	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	6	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	7	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	8	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	9	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	10	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	11	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	12	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	13	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	14	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	15	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	16	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	17	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	18	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	19	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	20	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	21	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	22	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	23	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	24	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	25	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	26	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	27	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	28	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	29	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	30	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	31	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	32	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	33	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	34	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	35	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	36	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	37	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	38	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	39	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	40	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	41	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	42	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	43	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	44	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	45	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	46	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	47	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	48	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	49	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	50	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	51	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	52	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	53	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	54	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	55	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	56	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	57	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	58	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	59	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	1	60	3	0	0.0
cold_38	38	C_LOCAL	2	1	1	0	0.0
cold_38	38	C_LOCAL	2	2	2	0	0.0
cold_38	38	C_LOCAL	2	3	2	0	0.0
cold_38	38	C_LOCAL	2	4	2	0	0.0
cold_38	38	C_LOCAL	2	5	3	0	0.0
cold_38	38	C_LOCAL	2	6	3	0	0.0
cold_38	38	C_LOCAL	2	7	3	0	0.0
cold_38	38	C_LOCAL	2	8	3	0	0.0
cold_38	38	C_LOCAL	2	9	3	0	0.0
cold_38	38	C_LOCAL	2	10	3	0	0.0
cold_38	38	C_LOCAL	2	11	3	0	0.0
cold_38	38	C_LOCAL	2	12	3	0	0.0
cold_38	38	C_LOCAL	2	13	3	0	0.0
cold_38	38	C_LOCAL	2	14	3	0	0.0
cold_38	38	C_LOCAL	2	15	4	0	0.0
cold_38	38	C_LOCAL	2	16	4	0	0.0
cold_38	38	C_LOCAL	2	17	4	0	0.0
cold_38	38	C_LOCAL	2	18	4	0	0.0
cold_38	38	C_LOCAL	2	19	4	0	0.0
cold_38	38	C_LOCAL	2	20	4	0	0.0
cold_38	38	C_LOCAL	2	21	4	0	0.0
cold_38	38	C_LOCAL	2	22	4	0	0.0
cold_38	38	C_LOCAL	2	23	4	0	0.0
cold_38	38	C_LOCAL	2	24	4	0	0.0
cold_38	38	C_LOCAL	2	25	4	0	0.0
cold_38	38	C_LOCAL	2	26	4	0	0.0
cold_38	38	C_LOCAL	2	27	4	0	0.0
cold_38	38	C_LOCAL	2	28	4	0	0.0
cold_38	38	C_LOCAL	2	29	4	0	0.0
cold_38	38	C_LOCAL	2	30	4	0	0.0
cold_38	38	C_LOCAL	2	31	4	0	0.0
cold_38	38	C_LOCAL	2	32	4	0	0.0
cold_38	38	C_LOCAL	2	33	4	0	0.0
cold_38	38	C_LOCAL	2	34	4	0	0.0
cold_38	38	C_LOCAL	2	35	4	0	0.0
cold_38	38	C_LOCAL	2	36	4	0	0.0
cold_38	38	C_LOCAL	2	37	4	0	0.0
cold_38	38	C_LOCAL	2	38	4	0	0.0
cold_38	38	C_LOCAL	2	39	4	0	0.0
cold_38	38	C_LOCAL	2	40	4	0	0.0
cold_38	38	C_LOCAL	2	41	4	0	0.0
cold_38	38	C_LOCAL	2	42	4	0	0.0
cold_38	38	C_LOCAL	2	43	4	0	0.0
cold_38	38	C_LOCAL	2	44	4	0	0.0
cold_38	38	C_LOCAL	2	45	4	0	0.0
cold_38	38	C_LOCAL	2	46	4	0	0.0
cold_38	38	C_LOCAL	2	47	4	0	0.0
cold_38	38	C_LOCAL	2	48	4	0	0.0
cold_38	38	C_LOCAL	2	49	4	0	0.0
cold_38	38	C_LOCAL	2	50	4	0	0.0
cold_38	38	C_LOCAL	2	51	4	0	0.0
cold_38	38	C_LOCAL	2	52	4	0	0.0
cold_38	38	C_LOCAL	2	53	4	0	0.0
cold_38	38	C_LOCAL	2	54	4	0	0.0
cold_38	38	C_LOCAL	2	55	4	0	0.0
cold_38	38	C_LOCAL	2	56	4	0	0.0
cold_38	38	C_LOCAL	2	57	4	0	0.0
cold_38	38	C_LOCAL	2	58	4	0	0.0
cold_38	38	C_LOCAL	2	59	4	0	0.0
cold_38	38	C_LOCAL	2	60	4	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	1	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	2	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	3	1	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	4	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	5	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	6	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	7	2	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	8	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	9	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	10	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	11	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	12	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	13	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	14	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	15	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	16	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	17	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	18	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	19	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	20	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	21	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	22	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	23	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	24	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	25	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	26	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	27	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	28	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	29	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	30	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	31	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	32	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	33	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	34	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	35	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	36	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	37	3	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	38	4	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	39	4	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	40	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	41	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	42	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	43	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	44	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	45	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	46	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	47	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	48	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	49	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	50	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	51	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	52	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	53	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	54	5	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	55	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	56	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	57	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	58	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	59	6	0	0.0
cold_38	38	D_RANDOM_TOKEN	2	60	6	0	0.0
